DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Denmark,2020,1.68,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Denmark,2021,1.72,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Denmark,2022,1.55,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Denmark,2023,1.50,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2012,1.56,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2013,1.54,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2014,1.56,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2015,1.56,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2016,1.58,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2017,1.56,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2018,1.53,ep,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2019,1.52,bep,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2020,1.49,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2021,1.51,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2022,1.45,bp,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area - 19 countries  (2015-2022),2023,1.38,bp,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area – 20 countries (from 2023),2020,1.49,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area – 20 countries (from 2023),2021,1.52,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area – 20 countries (from 2023),2022,1.45,bp,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Euro area – 20 countries (from 2023),2023,1.38,bp,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2012,1.56,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2013,1.52,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2014,1.54,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2015,1.58,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2016,1.60,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2017,1.59,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2018,1.67,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2019,1.66,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2020,1.58,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2021,1.61,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2022,1.41,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Estonia,2023,1.31,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2012,1.34,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2013,1.29,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2014,1.30,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2015,1.33,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2016,1.38,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2017,1.35,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2018,1.35,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2019,1.34,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2020,1.39,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2021,1.43,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2022,1.32,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Greece,2023,1.26,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2012,1.32,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2013,1.27,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2014,1.32,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2015,1.33,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2016,1.33,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2017,1.31,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2018,1.26,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2019,1.23,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2020,1.18,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2021,1.18,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2022,1.16,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,Spain,2023,1.12,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,European Union - 27 countries (from 2020),2012,1.54,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,European Union - 27 countries (from 2020),2013,1.51,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,European Union - 27 countries (from 2020),2014,1.54,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,European Union - 27 countries (from 2020),2015,1.54,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,European Union - 27 countries (from 2020),2016,1.57,,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,European Union - 27 countries (from 2020),2017,1.56,b,
ESTAT:TPS00199(1.0),21/03/25 11:00:00,Annual,Total fertility rate,European Union - 27 countries (from 2020),2018,1.54,ep,
