geo,quarter,Country of citizenship,Sex,unemployment_rate,employment_rate
Estonia,1998-Q2,Total,Females,8.594730238393977,60.86502298370247
Estonia,1998-Q2,Total,Males,10.64079952968842,69.94937873907041
Estonia,1998-Q2,Total,Total,9.666160849772384,65.18121099310193
Estonia,1999-Q2,Foreign country,Females,15.567765567765568,54.750593824228034
Estonia,1999-Q2,Foreign country,Males,16.901408450704224,64.79066575154427
Estonia,1999-Q2,Foreign country,Total,16.255051638976205,59.37599490608086
Estonia,1999-Q2,Reporting country,Females,7.547169811320755,59.98711340206185
Estonia,1999-Q2,Reporting country,Males,10.986964618249534,66.48122392211404
Estonia,1999-Q2,Reporting country,Total,9.322441134070159,63.11036789297658
Estonia,1999-Q2,Total,Females,10.370370370370372,58.1453634085213
Estonia,1999-Q2,Total,Males,13.032886723507916,65.91276252019387
Estonia,1999-Q2,Total,Total,11.738926279542964,61.82436136388554
Estonia,2000-Q1,Foreign country,Females,22.60569456427955,52.428320655354
Estonia,2000-Q1,Foreign country,Males,21.630901287553648,60.144927536231876
Estonia,2000-Q1,Foreign country,Total,22.12656048213517,56.07187112763321
Estonia,2000-Q1,Reporting country,Females,11.682016480853125,57.988542329726286
Estonia,2000-Q1,Reporting country,Males,15.10952168082253,64.13373860182371
Estonia,2000-Q1,Reporting country,Total,13.465116279069766,60.97001474684583
Estonia,2000-Q1,Total,Females,15.616268239677117,56.018136850783186
Estonia,2000-Q1,Total,Males,17.342739564961786,62.7818709533378
Estonia,2000-Q1,Total,Total,16.503095274044995,59.27116827438371
Estonia,2000-Q2,Foreign country,Females,17.328519855595665,53.50467289719626
Estonia,2000-Q2,Foreign country,Males,16.112956810631225,67.04244031830238
Estonia,2000-Q2,Foreign country,Total,16.695501730103807,59.84472049689441
Estonia,2000-Q2,Reporting country,Females,8.943862987630828,60.92904867960547
Estonia,2000-Q2,Reporting country,Males,14.917883211678834,61.931629605044805
Estonia,2000-Q2,Reporting country,Total,11.967403958090802,61.41975308641976
Estonia,2000-Q2,Total,Females,11.838006230529595,58.311019567456235
Estonia,2000-Q2,Total,Males,15.307624374448043,63.614244636142445
Estonia,2000-Q2,Total,Total,13.621916149538368,60.86817406143346
Estonia,2000-Q3,Foreign country,Females,0.0,45.23809523809524
Estonia,2000-Q3,Foreign country,Males,0.0,63.142857142857146
Estonia,2000-Q3,Foreign country,Total,17.52336448598131,54.96894409937888
Estonia,2000-Q3,Reporting country,Females,11.012364760432765,59.12708600770219
Estonia,2000-Q3,Reporting country,Males,14.451516286035194,65.22980302597773
Estonia,2000-Q3,Reporting country,Total,12.740064651074348,62.02189485065549
Estonia,2000-Q3,Total,Females,12.987012987012989,57.69940537215501
Estonia,2000-Q3,Total,Males,15.774405954766676,64.32006996064715
Estonia,2000-Q3,Total,Total,14.434368960903818,60.89302719288964
Estonia,2000-Q4,Foreign country,Females,0.0,40.780141843971634
Estonia,2000-Q4,Foreign country,Males,0.0,62.54180602006689
Estonia,2000-Q4,Foreign country,Total,20.052770448548813,51.97934595524957
Estonia,2000-Q4,Reporting country,Females,11.51468315301391,58.86889460154242
Estonia,2000-Q4,Reporting country,Males,14.57858769931663,63.559322033898304
Estonia,2000-Q4,Reporting country,Total,13.060130218307162,61.111858931215515
Estonia,2000-Q4,Total,Females,13.665943600867681,57.41084312512884
Estonia,2000-Q4,Total,Males,16.594139831737746,62.82219309742246
Estonia,2000-Q4,Total,Total,15.178303865747678,60.044548154433606
Estonia,2001-Q1,Foreign country,Females,0.0,43.377483443708606
Estonia,2001-Q1,Foreign country,Males,0.0,60.81871345029239
Estonia,2001-Q1,Foreign country,Total,20.235294117647058,52.63975155279502
Estonia,2001-Q1,Reporting country,Females,10.079051383399209,58.41253531980478
Estonia,2001-Q1,Reporting country,Males,13.208983631518844,64.55266138165345
Estonia,2001-Q1,Reporting country,Total,11.675717610550814,61.33333333333333
Estonia,2001-Q1,Total,Females,13.601532567049809,56.32542655014564
Estonia,2001-Q1,Total,Males,15.09821166813251,63.78854625550662
Estonia,2001-Q1,Total,Total,14.381782057160326,59.95078108281617
Estonia,2001-Q2,Foreign country,Females,24.017467248908297,46.64879356568365
Estonia,2001-Q2,Foreign country,Males,23.239436619718308,58.44504021447722
Estonia,2001-Q2,Foreign country,Total,23.4375,52.54691689008044
Estonia,2001-Q2,Reporting country,Females,11.0546875,58.85241664512794
Estonia,2001-Q2,Reporting country,Males,11.726006191950464,63.65159128978225
Estonia,2001-Q2,Reporting country,Total,11.394127940890533,61.172996913166024
Estonia,2001-Q2,Total,Females,13.255667506297227,57.5365344467641
Estonia,2001-Q2,Total,Males,13.142174432497011,63.730002191540656
Estonia,2001-Q2,Total,Total,13.195402298850572,60.55810969742329
Estonia,2001-Q3,Foreign country,Females,23.043478260869566,51.304347826086946
Estonia,2001-Q3,Foreign country,Males,28.38427947598253,45.08196721311475
Estonia,2001-Q3,Foreign country,Total,25.70806100217865,47.9606188466948
Estonia,2001-Q3,Reporting country,Females,9.650769808486668,61.629098360655746
Estonia,2001-Q3,Reporting country,Males,12.217194570135746,65.43001686340641
Estonia,2001-Q3,Reporting country,Total,10.931326434619002,63.432935816695704
Estonia,2001-Q3,Total,Females,11.398176291793312,60.33947422893811
Estonia,2001-Q3,Total,Males,13.832938388625593,63.976248075654276
Estonia,2001-Q3,Total,Total,12.63126312631263,62.09617229981874
Estonia,2001-Q4,Foreign country,Females,0.0,50.4885993485342
Estonia,2001-Q4,Foreign country,Males,0.0,56.60919540229885
Estonia,2001-Q4,Foreign country,Total,21.651785714285715,53.50609756097562
Estonia,2001-Q4,Reporting country,Females,8.889766890557093,59.03275332650972
Estonia,2001-Q4,Reporting country,Males,12.746925083861349,65.99943614321963
Estonia,2001-Q4,Reporting country,Total,10.855389336401995,62.33400402414486
Estonia,2001-Q4,Total,Females,11.072555205047319,58.32816056279743
Estonia,2001-Q4,Total,Males,13.98378691372322,65.32541776605102
Estonia,2001-Q4,Total,Total,12.590579710144928,61.72707889125799
Estonia,2002-Q1,Foreign country,Females,0.0,46.58385093167701
Estonia,2002-Q1,Foreign country,Males,26.79245283018868,54.34173669467787
Estonia,2002-Q1,Foreign country,Total,24.507658643326035,50.662739322533135
Estonia,2002-Q1,Reporting country,Females,8.993839835728952,56.8788501026694
Estonia,2002-Q1,Reporting country,Males,10.466926070038909,65.95988538681948
Estonia,2002-Q1,Reporting country,Total,9.73026973026973,61.16978066612511
Estonia,2002-Q1,Total,Females,10.683760683760685,56.404401079510066
Estonia,2002-Q1,Total,Males,13.24228028503563,64.96220542463317
Estonia,2002-Q1,Total,Total,12.041803150834502,60.536768652710684
Estonia,2002-Q2,Foreign country,Females,0.0,50.964187327823694
Estonia,2002-Q2,Foreign country,Males,0.0,54.2234332425068
Estonia,2002-Q2,Foreign country,Total,17.987152034261243,52.39398084815321
Estonia,2002-Q2,Reporting country,Females,6.900630914826499,59.7419028340081
Estonia,2002-Q2,Reporting country,Males,9.657320872274143,65.87166382737082
Estonia,2002-Q2,Reporting country,Total,8.287617554858933,62.62207357859532
Estonia,2002-Q2,Total,Females,9.005506964690639,58.302200083021994
Estonia,2002-Q2,Total,Males,11.371951219512194,64.67185761957731
Estonia,2002-Q2,Total,Total,10.20888958693262,61.376570385482665
Estonia,2002-Q3,Foreign country,Females,20.901639344262296,52.58855585831063
Estonia,2002-Q3,Foreign country,Males,0.0,56.12535612535612
Estonia,2002-Q3,Foreign country,Total,19.712525667351127,54.39330543933054
Estonia,2002-Q3,Reporting country,Females,9.503975766755017,59.899749373433586
Estonia,2002-Q3,Reporting country,Males,9.683426443202979,65.53122465531224
Estonia,2002-Q3,Reporting country,Total,9.596244131455398,62.60892183638964
Estonia,2002-Q3,Total,Females,11.54328732747804,58.65224625623961
Estonia,2002-Q3,Total,Males,10.283796155019836,65.5664585191793
Estonia,2002-Q3,Total,Total,10.904872389791183,61.98880757640981
Estonia,2002-Q4,Foreign country,Females,0.0,55.8641975308642
Estonia,2002-Q4,Foreign country,Males,23.846153846153847,53.51351351351351
Estonia,2002-Q4,Foreign country,Total,20.042194092827003,54.61095100864553
Estonia,2002-Q4,Reporting country,Females,8.093385214007782,60.17834394904459
Estonia,2002-Q4,Reporting country,Males,12.097378277153558,64.9321893163576
Estonia,2002-Q4,Reporting country,Total,10.133587786259541,62.47843969749236
Estonia,2002-Q4,Total,Females,10.303789539617913,59.679099812460926
Estonia,2002-Q4,Total,Males,15.080789946140035,63.23529411764706
Estonia,2002-Q4,Total,Total,12.746748278500384,61.39765263271239
Estonia,2003-Q1,Foreign country,Females,0.0,59.79381443298968
Estonia,2003-Q1,Foreign country,Males,0.0,60.89385474860336
Estonia,2003-Q1,Foreign country,Total,14.25438596491228,60.24653312788906
Estonia,2003-Q1,Reporting country,Females,7.422029214370311,59.92337164750958
Estonia,2003-Q1,Reporting country,Males,11.549073709105242,63.75000000000001
Estonia,2003-Q1,Reporting country,Total,9.487179487179487,61.72988969599139
Estonia,2003-Q1,Total,Females,9.738186462324395,59.34089000839631
Estonia,2003-Q1,Total,Males,13.096695226438188,63.37871010935059
Estonia,2003-Q1,Total,Total,11.453125,61.30881557598702
Estonia,2003-Q2,Foreign country,Females,0.0,52.23880597014925
Estonia,2003-Q2,Foreign country,Males,0.0,68.08510638297872
Estonia,2003-Q2,Foreign country,Total,17.617866004962778,60.36363636363637
